id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
21117343,The Circle Inn - MoMa,150729131,The Circle Inn,,ΠΕΤΡΑΛΩΝΑ,37.96781,23.70859,Entire home/apt,69,1,12,2018-09-21,0.64,4,334
21119166,Spacious apt with balcony,107248687,"Loic, Estelle & Co",,ΛΥΚΑΒΗΤΤΟΣ,37.97999,23.74145,Entire home/apt,93,2,0,,,6,362
21122597,Homy home,70477329,Catherine,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98839,23.7141,Entire home/apt,40,2,18,2018-10-08,0.99,2,179
21125322,Fabulous new luxury apartment in center Athens,149858888,Vasiliki,,ΠΑΓΚΡΑΤΙ,37.9678,23.75293,Entire home/apt,13,1,29,2018-11-04,1.55,1,286
21130953,"Cozy Two-Room Apartment, 45m²",135618041,Nikolaos,,ΣΤΑΔΙΟ,37.96749,23.74356,Entire home/apt,23,1,23,2019-04-09,1.25,1,139
21130981,Acropolis view Athenian Blue apartment at Syntagma,57477992,The Athenians Luxury,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97317,23.73474,Entire home/apt,180,1,3,2018-09-14,0.17,5,263
21131931,Acropolis view Athenian Orange apartment@Syntagma,57477992,The Athenians Luxury,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97528,23.73408,Entire home/apt,187,1,2,2018-01-12,0.12,5,239
21132675,Acropolis view Athenian Yellow apartment @Syntagma,57477992,The Athenians Luxury,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97491,23.73356,Entire home/apt,144,1,1,2017-10-14,0.05,5,229
21132802,Academy Central Apartment,150404874,Adelos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97912,23.73398,Entire home/apt,90,2,2,2018-11-11,0.31,5,240
21132956,Leonidas loft in the heart of Athens,47038350,Konstantinos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97827,23.72871,Entire home/apt,89,2,3,2018-05-08,0.17,29,326
21133739,Syntagma square Athenian Green studio,57477992,The Athenians Luxury,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97389,23.73341,Entire home/apt,135,1,4,2018-03-05,0.22,5,0
21138396,New Apartment in  Athens/centre/nice location,152499621,Theodoros,,ΠΑΓΚΡΑΤΙ,37.96692,23.74801,Entire home/apt,35,1,2,2018-08-19,0.23,1,316
21138599,Penthouse 80m+30m balcony with 2 berooms!!,74343759,Stelios & Sandy,,ΚΥΨΕΛΗ,37.99994,23.73481,Entire home/apt,29,2,95,2019-03-24,5.14,9,115
21144630,Cozy city apartment,10510179,Maria,,ΠΑΓΚΡΑΤΙ,37.96808,23.75328,Entire home/apt,39,4,1,2018-03-03,0.07,1,152
21145431,Dolce Kolonaki Apartment,150404874,Adelos,,ΚΟΛΩΝΑΚΙ,37.97998,23.74634,Entire home/apt,70,1,19,2019-03-31,1.23,5,341
21153070,Athens Acropolis Penthouse Suite with Terrace,49350719,Yiannis,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98256,23.73032,Entire home/apt,49,1,15,2019-04-09,0.82,2,292
21157218,ONE ROM,57163666,Moiz,,ΛΥΚΑΒΗΤΤΟΣ,37.98405,23.74149,Private room,15,7,0,,,1,179
21160188,Central Athens near Acropolis 2min Metro 3rd GREEN,39042147,Nestor,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98463,23.72412,Entire home/apt,29,2,75,2019-03-26,4.07,8,304
21168927,Studio - extraordinary view of Acropolis (83600),152809434,Elina,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97347,23.73271,Entire home/apt,59,2,95,2019-04-11,5.22,1,243
21169513,Toni's - Adorable Home next to Metro,112527018,Toni,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98272,23.72703,Entire home/apt,55,1,115,2019-03-29,6.37,57,222
21172911,A cozy place in privileged neighborhood+metro,128123124,Philip,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98951,23.757,Entire home/apt,33,3,23,2019-02-23,1.27,1,306
21174451,Timeless Memories - room with balcony,139285623,Jasmina,,ΚΟΛΩΝΑΚΙ,37.97892,23.73919,Private room,20,1,67,2019-04-06,3.67,3,199
21181797,Family Athens house near Acropolis,137045961,Manolis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95644,23.73059,Entire home/apt,35,4,2,2018-05-22,0.12,1,57
21184241,Medluxe Acropolis Museum! Makrygianni sidewalk,11929206,Christina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96773,23.73026,Entire home/apt,100,1,111,2019-04-07,6.42,7,278
21185525,Classic Family apt next to metro with parking spot,51341357,Demi And Spiros,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01929,23.73005,Entire home/apt,43,2,9,2019-04-09,0.52,3,262
21186246,Nikol apartment.,152993156,Nikoletta,,ΠΑΓΚΡΑΤΙ,37.96588,23.75517,Entire home/apt,30,1,1,2017-10-21,0.06,1,343
21188553,Elegant & Comfy 2bdr - central location (RedCross),2718115,Alex & Maria | Preffered |,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99179,23.76827,Entire home/apt,70,2,2,2018-10-14,0.20,41,87
21193882,2Bdrm Apt with pool-Athens Center (4th floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98789,23.72147,Private room,140,1,3,2018-09-01,0.31,76,365
21194366,3 bdr Apt with pool - Athens Center (4th floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98679,23.72156,Private room,190,1,13,2018-10-07,0.74,76,354
21195111,2Bdrm Apt with pool- Athens Center (3rd floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9865,23.72034,Entire home/apt,140,2,0,,,76,351
21195850,Suite Acropolis View,151495413,Soktatis,,ΣΤΑΔΙΟ,37.96917,23.74008,Private room,160,1,0,,,3,141
21197231,Saint Sava,23524505,Evangelia,,ΑΜΠΕΛΟΚΗΠΟΙ,37.98988,23.75728,Entire home/apt,100,1,0,,,1,362
21207605,apt near Acropolis,64807001,Zeta,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95893,23.73035,Entire home/apt,75,4,3,2018-01-20,0.19,1,180
21208130,Single Standard Room,151847096,Acropolis Museum,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96714,23.72907,Private room,58,1,0,,,5,0
21208232,Twin / Double Standard Room,151847096,Acropolis Museum,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96541,23.72789,Private room,68,1,1,2018-01-14,0.07,5,0
21208258,Deluxe Double Room,151847096,Acropolis Museum,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96676,23.72865,Private room,108,1,0,,,5,0
21208277,Triple Room,151847096,Acropolis Museum,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96588,23.72772,Private room,118,1,0,,,5,0
21208314,Family Room,151847096,Acropolis Museum,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9671,23.7281,Private room,178,1,0,,,5,0
21208455,Homey apartment for 4 people in Koukaki,1621474,Eazybnb Team,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9638,23.72528,Entire home/apt,38,3,11,2019-01-03,0.71,68,321
21211058,Central Athens flat,53914280,Amalia,,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01153,23.73057,Entire home/apt,40,3,0,,,1,166
21211199,Spacious apartment near Acropolis with roof garden,113604662,Nikos,,ΑΚΡΟΠΟΛΗ,37.96668,23.71351,Entire home/apt,40,2,0,,,6,192
21213520,ATHENS CENTER,153257530,Danae,,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00337,23.73354,Entire home/apt,24,30,1,2017-12-17,0.06,1,213
21214039,Vintage apartment at Exarhia - Strefi Hill,153262964,Kostas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9866,23.74027,Private room,29,1,9,2018-10-02,0.50,1,179
21216455,Super Stylish Apartments in Syntagma Sq. (SSA 5),86924588,Elena,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97309,23.73275,Entire home/apt,59,1,97,2019-04-02,5.34,2,198
21221417,Beautiful apt with balcony & Wifi,107248687,"Loic, Estelle & Co",,ΠΑΓΚΡΑΤΙ,37.96462,23.74832,Entire home/apt,92,2,0,,,6,362
21221570,Bright & Modern 2 bdr Apartment,748818,George,,ΒΟΤΑΝΙΚΟΣ,37.97565,23.70345,Entire home/apt,40,2,0,,,76,344
21222151,Little Sweet Apt in Central Athens - Kallimarmaro,65714690,Home,,ΣΤΑΔΙΟ,37.96498,23.74132,Entire home/apt,30,2,6,2019-02-24,0.38,42,348
21222323,Single room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98638,23.72033,Private room,170,1,0,,,16,163
21222340,"Hephaestus, Stylish Apt with Balcony, Common Gym, Laundry",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.97178,23.74346,Entire home/apt,92,2,7,2019-03-26,0.53,23,291
21222457,Standard Double or Twin Room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98686,23.72227,Private room,200,1,0,,,16,163
21222483,Superior Double or Twin Room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98619,23.72217,Private room,230,1,0,,,16,163
21222533,Superior Room With View to Acropolis,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98695,23.72104,Private room,300,1,0,,,16,163
21222552,Deluxe Studio,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98628,23.72192,Private room,500,1,0,,,16,163
21222628,Budget Family Room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98798,23.72114,Private room,350,1,0,,,16,71
21222658,Family-Two bedrooms,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98758,23.72104,Private room,400,1,0,,,16,163
21224055,White Lotus Economy Room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98652,23.72057,Private room,150,1,0,,,16,163
21224308,LOTUS INN- Standard Double Room with Street View,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97636,23.72517,Private room,200,1,0,,,16,365
21224323,LOTUS INN- Standard Double Room with Acropolis View,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97598,23.72551,Shared room,600,1,0,,,16,363
21224341,LOTUS INN- Junior Suite with Panoramic View to Acropolis & private outdoor Jacuzzi,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97571,23.72519,Private room,700,1,0,,,16,1
21226240,Lisimachias New Lovely Apartment,149346682,King,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96029,23.72718,Entire home/apt,48,3,9,2018-11-30,0.64,32,0
21226666,Evridamantos Amazing View In Top Floor,149346682,King,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95703,23.71849,Entire home/apt,49,3,7,2018-11-26,0.39,32,0
21228880,Apartment in Kolonaki 3min from Evangelismos metro,66031611,Manolis,,ΚΟΛΩΝΑΚΙ,37.97707,23.74663,Entire home/apt,48,2,19,2019-04-06,1.06,1,324
21230850,Stylish 5th floor apartment - 10' from the center,13533424,Joanna,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.9959,23.72647,Entire home/apt,29,2,2,2017-10-22,0.11,3,332
21234461,"Hestia, Open Plan Studio, Gym & Laundry building",113548208,Mary,,ΠΑΓΚΡΑΤΙ,37.97006,23.74511,Entire home/apt,30,2,0,,,23,204
21235838,Luxury apartment in the heart of Kolonaki,7239076,Real Athenians. Roland And Ta,,ΚΟΛΩΝΑΚΙ,37.97803,23.74407,Entire home/apt,160,2,4,2018-08-08,0.22,3,364
21236146,Athens loft at the 6th flr only 10 min from center,3600854,Giorgos,,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.01944,23.72604,Entire home/apt,29,2,4,2019-03-24,0.26,6,277
21237746,Cosy quiet apartment Rooftop view of Lycabetus,35858247,Andreas,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98533,23.73708,Entire home/apt,28,2,30,2019-03-19,1.68,2,243
21240267,Athens Cozy Room Near the City Center,153123160,Katerina,,ΕΛΛΗΝΟΡΩΣΩΝ,37.99931,23.77384,Private room,19,2,21,2018-12-21,1.19,1,231
21248751,The Circle Inn - KonTiki,150729131,The Circle Inn,,ΠΕΤΡΑΛΩΝΑ,37.96882,23.71004,Entire home/apt,69,1,8,2018-06-29,0.44,4,351
21249806,A jeweller's apartment near Acropolis,6452014,Katerina,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96753,23.72925,Entire home/apt,50,2,38,2019-04-08,4.04,1,88
21250913,Beautiful Mansion house in PLAKA !!!!,153626106,Stelios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97021,23.73086,Entire home/apt,100,1,8,2018-10-03,0.45,1,284
21252123,Luxury Rooftop Studio in Kolonaki area,153534855,Dimitris,,ΚΟΛΩΝΑΚΙ,37.97696,23.74305,Entire home/apt,70,1,5,2018-01-01,0.28,1,365
21252896,In city center across national Archaeological Muse,148498726,Vaso,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98916,23.73042,Entire home/apt,57,1,35,2019-03-26,1.94,1,341
21253036,Renovated apartment,89650143,Dimitris,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99172,23.77141,Entire home/apt,34,3,8,2019-02-28,0.44,1,346
21258367,"""Χωριό"" 2,5 χλμ από Ακρόπολη. 5´από μετρό",153720361,Katerina,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95574,23.73145,Entire home/apt,20,1,66,2019-04-06,3.65,1,44
21258856,2Bdrm Apt with pool-Athens Center (5th floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9867,23.72188,Private room,140,2,4,2018-10-25,0.22,76,365
21259187,Luxury 2Bdrm apartment with pool-Athens Center,748818,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98808,23.72059,Private room,155,2,0,,,76,365
21262163,A central athenian apartment near museum and metro,153765306,Argyri,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98566,23.73815,Entire home/apt,30,2,2,2018-09-30,0.21,1,316
21271310,Central Apartment,153867107,Pavlos,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99847,23.73049,Entire home/apt,70,1,52,2018-12-03,2.86,1,34
21272419,White Lotus Family Room,153227375,Anna,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98606,23.7218,Private room,400,1,0,,,16,163
21272972,Lotus Center - Standard  Room,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97624,23.7245,Private room,250,1,0,,,16,133
21272979,Lotus Center - Superior Room,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97621,23.72607,Private room,400,1,0,,,16,0
21272980,Lotus Center - Family Room,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97563,23.7252,Private room,500,1,0,,,16,133
21278187,Chrisa's Cozy Apartment in Ampelokipous,134399577,Ilias,,ΓΚΥΖΗ,37.99261,23.75317,Entire home/apt,35,2,3,2018-01-26,0.17,1,41
21278405,Little miss sunshine,4777984,Romanos,,ΠΡΟΜΠΟΝΑ,38.02631,23.73308,Entire home/apt,44,2,2,2018-03-10,0.12,21,316
21283905,"Modern studio,9mn walk to Acropolis, @amazing Metz",27024006,Lila And George,,ΣΤΑΔΙΟ,37.9661,23.73696,Entire home/apt,70,1,64,2018-10-28,5.16,1,111
21286489,Luxurious apartment in the centre of Kolonaki,112825505,Katerina,,ΚΟΛΩΝΑΚΙ,37.97801,23.74126,Entire home/apt,120,3,0,,,1,178
21287504,Luxury 1Bdrm Apt with pool-Athens Center,748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98731,23.71992,Private room,90,2,1,2018-05-28,0.09,76,365
21303043,LOTUS INN-Family Room with street view,153227375,Anna,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97636,23.72558,Private room,600,1,0,,,16,71
21304534,Apartment Lia- nice and cosy for two or three,85458162,Ofeliya,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.99036,23.72271,Entire home/apt,21,1,7,2019-02-25,0.41,3,345
21314789,Athens Prime Team Apartments,154275272,Prime,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97889,23.72645,Entire home/apt,80,2,2,2018-10-19,0.27,3,365
21314860,"Downtown artistic retreat, Neapoli, Central Athens",86555161,Angela,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98599,23.74131,Entire home/apt,15,6,17,2018-09-29,1.01,1,64
21316095,ι,151410326,Κατερινα,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96481,23.72014,Private room,15,1,0,,,1,0
21317538,Top-floor City Center Apartment and Sunny Terrace,26296269,Antonis,,ΓΟΥΒΑ,37.96069,23.73852,Entire home/apt,30,3,36,2019-04-02,2.03,1,301
21317937,"6th floor loft close to Exarcheia, endless view!",154301094,Tegea,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99602,23.74505,Entire home/apt,19,1,13,2019-03-18,0.72,5,273
21318493,Easy life studio / Great Location,58870425,Eva,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97382,23.73369,Entire home/apt,29,1,26,2018-11-24,1.49,2,347
21318655,Neoclassical apt in the center of Athens,154307495,Kώστας,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98534,23.73348,Entire home/apt,38,1,0,,,1,162
21323861,Τα πέτρινα κάτω α.πό την Ακρόπολη.η,154347949,Ιωαννησ,,ΑΚΡΟΠΟΛΗ,37.97137,23.71545,Entire home/apt,160,2,0,,,2,365
21349347,Classical Apartment in Acropolis,132421350,Greg,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96659,23.72954,Entire home/apt,80,2,20,2019-03-10,1.13,3,335
21350396,Acropolis A Class Apartment,154540581,Marina G,,ΑΚΡΟΠΟΛΗ,37.96925,23.72603,Entire home/apt,67,3,1,2018-01-06,0.06,1,0
21351608,warm friendly house,153509474,Kallirroi,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96468,23.72646,Entire home/apt,30,2,47,2019-04-07,2.98,1,44
21352124,Beautiful Large Apartment at the Center,154551400,Christina,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98781,23.73094,Entire home/apt,72,1,36,2019-03-13,2.08,1,352
21352734,apartments,146584609,Δημητρησ,,ΝΙΡΒΑΝΑ,38.01237,23.72748,Entire home/apt,30,5,0,,,1,177
21352993,NEW cosy place at Philopappou Hill,145197310,Demis,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96381,23.72112,Entire home/apt,41,1,34,2018-10-21,1.92,3,250
21360480,"Cosy 2 bedroom apartment, in the heart of Athens!",1418201,Dean,,ΚΕΡΑΜΕΙΚΟΣ,37.97983,23.72324,Entire home/apt,52,2,7,2018-12-04,0.47,63,309
21361302,Modern Downtown apartment near metro station,154652985,Katerina,,ΝΙΡΒΑΝΑ,38.005,23.72514,Entire home/apt,40,2,20,2019-02-21,1.59,1,282
21361455,Enormous&Bright Apt @Koukaki near Filopappou Hill,4777984,Romanos,,ΑΚΡΟΠΟΛΗ,37.96254,23.7183,Entire home/apt,49,2,40,2019-04-06,2.40,21,286
21363025,Spacious flat in Athens city centre 70sqm,154669964,Eirini,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.9852,23.73666,Entire home/apt,33,2,28,2019-04-09,1.61,1,234
21364019,A Sunny apart Pedion Areos -10'centre of ATHENS!!!,151152614,Matina,,ΚΥΨΕΛΗ,37.99668,23.73639,Entire home/apt,48,3,0,,,1,341
21364597,Stone house under Acropolis,154347949,Ιωαννησ,,ΑΚΡΟΠΟΛΗ,37.9714,23.71511,Entire home/apt,160,1,5,2018-11-04,0.48,2,362
21365933,Kallimarmaro Home,139578694,Fay,,ΣΤΑΔΙΟ,37.96905,23.74186,Entire home/apt,29,2,43,2019-04-11,2.44,2,150
21366983,Classical apartment in Acropolis with roof garden,113604662,Nikos,,ΑΚΡΟΠΟΛΗ,37.9666,23.71471,Entire home/apt,100,2,0,,,6,313
21380608,Two bedroom big Apartment in Athens center,135482892,Home,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98426,23.72946,Entire home/apt,48,1,2,2019-01-13,0.19,83,304
21388422,3Bdrm Apt with pool-Athens Center (5th floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98677,23.72129,Private room,190,1,7,2018-08-24,0.45,76,352
21388431,Modern apartment next to Acropolis,154930114,George & Ariadne,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96748,23.72639,Entire home/apt,65,2,32,2018-11-09,1.85,1,308
21389046,2Bdrm Apt with pool-Athens Center (6th floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98722,23.72111,Private room,140,2,2,2018-11-13,0.36,76,355
21389707,2 Bedroom Acropolis Apartment,154940715,Dimitrios,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9693,23.73044,Entire home/apt,90,1,44,2019-03-18,3.95,1,133
21389913,Luxury 2-floor apt with pool in Athens center,748818,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98783,23.7203,Private room,131,2,13,2018-10-01,1.10,76,361
21391300,Bright apartment with 3 bedrooms and Big balcony,1621474,Eazybnb Team,,ΙΛΙΣΙΑ,37.97299,23.75462,Entire home/apt,52,2,44,2019-02-17,2.48,68,99
21393723,Keramikos Exceptional Apartment,53824000,Leonidas,,ΘΗΣΕΙΟ,37.97561,23.71401,Entire home/apt,100,1,5,2018-04-30,0.29,16,260
21396016,Artistic Thiseio apartment- 7 min to the Acropolis,154998988,Eleana,,ΘΗΣΕΙΟ,37.97617,23.71665,Entire home/apt,37,2,31,2019-02-25,2.47,1,343
21396550,Sweet loft in Athens,151576647,Κώστας,,ΓΚΥΖΗ,37.99408,23.75116,Entire home/apt,48,2,1,2017-11-19,0.06,1,89
21401494,"The Little Prince in heart of Plaka, by JJ Hospitality",55670751,Jj,,ΑΚΡΟΠΟΛΗ,37.97555,23.72379,Entire home/apt,52,1,7,2018-08-23,0.39,42,289
21401951,2Bdrm Apt with pool-Athens Center (1st floor),748818,George,,ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,37.98735,23.72051,Private room,140,2,0,,,76,365
21402471,2Bdrm Apt with pool-Athens Center (3rd floor),748818,George,,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98733,23.72135,Private room,140,2,0,,,76,365
21402634,Emporikon Athens Hotel,155067958,Anastasia,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9765,23.72674,Private room,79,1,0,,,1,163
21402854,Sunny penthouse at the center of Athens,80281273,Niki-Maria,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99684,23.72667,Entire home/apt,42,3,0,,,1,263
21409351,2017 Modern studio apt. by the Acropolis museum,19549577,Phillip,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96703,23.72614,Entire home/apt,40,2,21,2018-11-05,1.41,1,87
21409405,Industria business and casual Athens,23673103,Gio,,ΚΥΨΕΛΗ,38.00177,23.73586,Entire home/apt,30,1,21,2018-11-18,1.18,3,316
21410586,Urban Design Apt in Athens,1167063,Dimi David,,ΠΑΓΚΡΑΤΙ,37.97004,23.74879,Entire home/apt,52,2,10,2019-02-13,0.61,35,319
21418194,Superb flat close to Ancient Agora,47038350,Konstantinos,,ΘΗΣΕΙΟ,37.97688,23.7229,Entire home/apt,167,2,4,2018-08-26,0.26,29,331
21418372,Cosy downtown studio in top neighbourhood,35381900,Argyris,,ΚΟΛΩΝΑΚΙ,37.9803,23.73949,Entire home/apt,39,3,8,2018-09-09,0.46,2,311
21418482,Cozy appartment in the heart of Athens,155218806,Polyxeni,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.98759,23.713,Entire home/apt,45,1,0,,,1,89
21424811,Cosy & Quiet Studio | Top Ancient sites location!,2718115,Alex & Maria | Preffered |,,ΘΗΣΕΙΟ,37.97695,23.71685,Entire home/apt,35,2,4,2019-03-31,0.29,41,325
